t	P	cov	vgamma_GRMstd_mean	vgamma_GRMstd_CIl	vgamma_GRMstd_CIr	vgamma_GRMstd_ganc_mean	vgamma_GRMstd_ganc_CIl	vgamma_GRMstd_ganc_CIr	vgamma_GRMvarX_mean	vgamma_GRMvarX_CIl	vgamma_GRMvarX_CIr	vgamma_GRMvarX_ganc_mean	vgamma_GRMvarX_ganc_CIl	vgamma_GRMvarX_ganc_CIr	vgamma_GRMld_mean	vgamma_GRMld_CIl	vgamma_GRMld_CIr	vgamma_GRMld_ganc_mean	vgamma_GRMld_ganc_CIl	vgamma_GRMld_ganc_CIr	vgamma_gcta	vgamma_GCTA_wganc	vgamma_GRMvarX	vgamma_GRMvarX_ganc	var.prs.lanc	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3
15	0	pos	0.0612550077777778	0.0580031583333333	0.0657546527777778	0.0605350177777778	0.0573319222222222	0.0635148416666667	0.0612044077777778	0.0573870527777778	0.0651680972222222	0.0607161333333333	0.0574074333333333	0.0645973972222222	0.060837742	0.057141495	0.0641218275	0.060015861	0.0559186175	0.0634126825	0.06126	0.060772	0.0612414444444444	0.0607531111111111	0.0604996498331423	0.5	7.62939453125e-06	3.08721315899253e-05	0.938770132112654	0.0602298678873466	1.83806969871053e-06
15	0.9	neg	0.057106381	0.052389585	0.061623405	0.058574332	0.05516454	0.06258596	0.082753399	0.0774802725	0.08823968	0.085204649	0.078367665	0.091594735	NA	NA	NA	NA	NA	NA	0.0568759	0.0582578	0.0833419	0.0853661	0.0322168866513009	0.5	0.115822807539938	-0.055788973123939	0.938770132112654	0.0602298678873466	0.0279039695858882
15	0.9	pos	0.0702581585714286	0.067422075	0.0730571107142857	0.059327855	0.0553297675	0.0630592075	0.102901022	0.09817825	0.1070823725	0.087106682	0.0799710275	0.09344702	0.559246922	0.54276802	0.5756919625	NA	NA	NA	0.0699517142857143	0.0594578	0.1027588	0.087338	0.562566174361345	0.5	0.115822807539938	0.468673751349666	0.938770132112654	0.0602298678873466	0.0279039695858882
16	0	neg	0.061371082	0.057658115	0.0655622975	0.061760069	0.0583879925	0.06525809	0.061455347	0.0583462375	0.0660581925	0.061880957	0.0585858675	0.0654087325	0.062049088	0.0591066075	0.0649551075	0.062100046	0.0584861925	0.0659879425	0.0615073	0.0616686	0.0615123	0.0616738	0.060360969120695	0.5	3.814697265625e-06	-1.83744503995495e-06	0.938770132112654	0.0602298678873466	9.19034849355264e-07
16	0	pos	0.06412190125	0.059969240625	0.0680784875	0.0652816142857143	0.0624750285714286	0.0694381285714286	0.06423628125	0.061396228125	0.067841671875	0.06517957	0.0624124071428571	0.0695126607142857	0.062259128	0.0578067925	0.0681503425	0.061798697	0.05725266	0.0669207525	0.06425325	0.0651017142857143	0.064253375	0.0650972857142857	0.0604997406432902	0.5	3.814697265625e-06	1.54360657949626e-05	0.938770132112654	0.0602298678873466	9.19034849355264e-07
16	0.9	neg	0.05653496	0.051536085	0.0612197175	0.058173976	0.0511881275	0.06439026	0.082199816	0.0723201075	0.0900673975	0.084226252	0.077100465	0.0919427925	NA	NA	NA	NA	NA	NA	0.0568168	0.0581651	0.0819456	0.083889	0.033584657253348	0.5	0.110031667162941	-0.052999524467742	0.938770132112654	0.0602298678873466	0.0265087711065938
16	0.9	pos	0.0784522457142857	0.0742046892857143	0.0823262785714286	0.0693237325	0.0651604375	0.074322765625	0.106225581	0.09753644	0.11459111	0.092889797	0.08182728	0.1023961425	0.539790122	0.529614545	0.549226105	NA	NA	NA	0.0782371428571429	0.06922875	0.1067699	0.093296	0.53817952763875	0.5	0.110031667162941	0.445240063782182	0.938770132112654	0.0602298678873466	0.0265087711065938
17	0	neg	0.06044018	0.057939525	0.063167315625	0.0608797971428571	0.058099825	0.0639184428571429	0.0598803244444444	0.0573844027777778	0.0626380361111111	0.060858145	0.05826708125	0.06345176875	0.058403729	0.0552968525	0.061576385	0.0583870033333333	0.0542056055555555	0.06206925	0.0605455	0.0608655714285714	0.0597873333333333	0.06068175	0.0603828582093621	0.5	1.9073486328125e-06	-9.18722519977477e-07	0.938770132112654	0.0602298678873466	4.59517424677632e-07
17	0	pos	0.0630770228571429	0.0579856071428571	0.0676660678571429	0.0615914114285714	0.0572045678571429	0.0657052964285714	0.06186183	0.05723916875	0.067078528125	0.0618063842857143	0.0578848214285714	0.066365975	0.0603508	0.0556997083333333	0.0644673222222222	0.0597728422222222	0.0563424388888889	0.0646769416666667	0.0627802857142857	0.0619955714285714	0.061517625	0.0619864285714286	0.0604918893749001	0.5	1.9073486328125e-06	7.71803289748131e-06	0.938770132112654	0.0602298678873466	4.59517424677632e-07
17	0.9	neg	0.063806399	0.05687679	0.0694918675	0.06518371	0.059396695	0.07093759	0.090565914	0.0807110225	0.0999030675	0.092038758	0.0832403675	0.0998837975	0.048209	0.048209	0.048209	0.048306	0.048306	0.048306	0.0637723	0.064959	0.0904489	0.0921318	0.0349253222232119	0.5	0.104530083804794	-0.0503495482443549	0.938770132112654	0.0602298678873466	0.0251833325512641
17	0.9	pos	0.0686588466666667	0.0637621083333333	0.0728565791666667	0.0587382744444444	0.0543091305555556	0.0627665583333333	0.095682943	0.0917762825	0.1006245575	0.082013754	0.07667976	0.0885694375	0.515824779	0.5025248675	0.5273278025	NA	NA	NA	0.0686121666666667	0.0585603333333333	0.0958119	0.0818295	0.51505709164809	0.5	0.104530083804794	0.422978060593073	0.938770132112654	0.0602298678873466	0.0251833325512641
18	0	neg	0.06025003875	0.05713240625	0.063994878125	0.0603092414285714	0.0561747428571429	0.0659351571428572	0.059800945	0.055761078125	0.063866384375	0.05958145875	0.0550543875	0.0636800125	0.0588503066666667	0.05521425	0.0628508305555556	0.0586474966666667	0.0549067638888889	0.0622911638888889	0.0599195	0.06039	0.0599045	0.060002625	0.0603814013955078	0.5	9.5367431640625e-07	-4.59361259988738e-07	0.938770132112654	0.0602298678873466	2.29758712338816e-07
18	0	pos	0.0628847983333333	0.0583983333333333	0.0668497083333333	0.0622447783333333	0.0583199833333333	0.0666077833333333	0.0631395133333333	0.0585869583333333	0.0670741666666667	0.062366815	0.0584003333333333	0.0665126666666667	0.057808874	0.053435985	0.0618331275	0.05873355	0.0548944166666667	0.0621187333333333	0.0630888333333333	0.062405	0.0630893333333333	0.062405	0.0605257834168945	0.5	9.5367431640625e-07	3.85901644874066e-06	0.938770132112654	0.0602298678873466	2.29758712338816e-07
18	0.9	neg	0.055884237	0.0500192825	0.063353105	0.057373891	0.05116664	0.0642059825	0.078599381	0.0709002425	0.089822765	0.0797481	0.0733110875	0.0879565425	0.050781	0.050781	0.050781	0.050752	0.050752	0.050752	0.056036	0.0572307	0.0783634	0.0800352	0.0361792346768971	0.5	0.0993035796145545	-0.0478320708321372	0.938770132112654	0.0602298678873466	0.0239241659237009
18	0.9	pos	0.0738051171428571	0.0691093571428572	0.078549	0.06321000375	0.056690515625	0.068854528125	0.095607941	0.0880706825	0.1042585975	0.080669483	0.0723875575	0.09127029	0.497035089	0.4864230325	0.508462465	NA	NA	NA	0.0737187142857143	0.06277	0.0954912	0.0816742	0.491247986208601	0.5	0.0993035796145545	0.40182915756342	0.938770132112654	0.0602298678873466	0.0239241659237009
19	0	neg	0.0626064288888889	0.057827575	0.0684703472222222	0.0626082311111111	0.0577250861111111	0.0680333666666667	0.0624472355555556	0.0584505222222222	0.0674208444444444	0.0623631433333333	0.0589259888888889	0.067134925	0.06199648	0.0577402555555556	0.0674921472222222	0.0623534744444444	0.0571149583333333	0.0675381666666667	0.0622928888888889	0.0624471111111111	0.0622933333333333	0.0624472222222222	0.0603707796201911	0.5	4.76837158203125e-07	-2.29680629994369e-07	0.938770132112654	0.0602298678873466	1.14879356169408e-07
19	0	pos	0.066510254	0.0615694	0.072249105	0.065388584	0.0621022	0.068558595	0.066323904	0.0610032	0.071500925	0.065361962	0.0613896	0.069896195	0.058719798	0.05444914	0.0646417025	0.057902554	0.053331645	0.06280612	0.0661398	0.0654396	0.066142	0.0654414	0.0605350976345502	0.5	4.76837158203125e-07	1.92950822437033e-06	0.938770132112654	0.0602298678873466	1.14879356169408e-07
19	0.9	neg	0.060796059	0.0574337675	0.064203765	0.062158804	0.0591623825	0.0656348525	0.084067543	0.0790929125	0.089297175	0.085951543	0.081866215	0.0899659375	NA	NA	NA	NA	NA	NA	0.0610483	0.0621238	0.0842496	0.0857331	0.0372243700928045	0.5	0.0943384006338268	-0.0454404672905303	0.938770132112654	0.0602298678873466	0.0227279576275158
19	0.9	pos	0.0735743483333333	0.0688173166666667	0.0776572125	0.0658352375	0.06152934375	0.07008798125	0.097625656	0.0895032775	0.105506315	0.085061907	0.0783572475	0.092471475	0.476020242	0.4661082575	0.4865213975	NA	NA	NA	0.0740308333333333	0.0658045	0.0969705	0.0851028	0.471933976602623	0.5	0.0943384006338268	0.381737699685248	0.938770132112654	0.0602298678873466	0.0227279576275158
20	0	neg	0.059418645	0.0575498625	0.0614736125	0.05944468375	0.05747088125	0.061354625	0.0595260725	0.057245821875	0.061558496875	0.0595867585714286	0.0572398571428571	0.0620495285714286	0.05963835875	0.0576334	0.06152274375	0.0596775525	0.057394025	0.06170693125	0.05939675	0.059475375	0.059393125	0.0596234285714286	0.0604082191559053	0.5	2.38418579101563e-07	-1.14840314997185e-07	0.938770132112654	0.0602298678873466	5.7439678084704e-08
20	0	pos	0.063882351	0.0604296675	0.067630445	0.063450399	0.060447295	0.0669361575	0.064029336	0.06091562	0.06731648	0.063445079	0.05973879	0.066889735	0.064402262	0.06077182	0.0682479	0.063745274	0.06008978	0.06728188	0.0638589	0.0635649	0.0638466	0.0635529	0.0605227200136622	0.5	2.38418579101563e-07	9.64754112185164e-07	0.938770132112654	0.0602298678873466	5.7439678084704e-08
20	0.9	neg	0.061450991	0.0568494175	0.0654808275	0.06217583	0.057360625	0.06731587	0.083979519	0.0775385025	0.0899697025	0.085180643	0.0789947875	0.090664565	0.051125	0.051125	0.051125	0.05128	0.05128	0.05128	0.0615799	0.0626057	0.0838349	0.0852314	0.0385003915152005	0.5	0.0896214806021355	-0.0431684439260038	0.938770132112654	0.0602298678873466	0.0215915597461401
20	0.9	pos	0.0713179625	0.0668491875	0.0756745	0.06389892	0.0580935	0.06894375	0.085636947	0.0794744375	0.0918755825	0.072818609	0.06349407	0.0810010375	0.442261505	0.43622783	0.4504836175	NA	NA	NA	0.071336	0.063711	0.0858174	0.0728933	0.451096443768636	0.5	0.0896214806021355	0.362650814700986	0.938770132112654	0.0602298678873466	0.0215915597461401
