theta	gen	t	P	cov	var.prs.geno	var.prs.lanc	mean.theta	var.theta	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
0.1	100	30	0.9	pos	1.00525710019671	0.0785068636154055	0.033354735	0.0165265063709867	0.929249937972711	0.0077675535619407	0.00398155718145569	0.0668740458128136	1.00787309452892	0.0321341246746997	0.015907749572309	0.0643702637325058	0.929225035872257	0.00749296241473256	0.00383248662050066	1.00492074864	0.0756957127677391
0.1	100	31	0	neg	0.941159651892008	0.00755280026832608	0.03461075	0.0020709241320415	0.929275562376385	0.00804980093749821	0.000498925947510309	-0.000997512780065714	0.936826776481328	0.0331533361343096	0.00197292217493672	-0.000950307668506607	0.929245829163633	0.00772247910297883	0.000475315367793821	0.936493315965899	0.00724748680226605
0.1	100	31	0	pos	0.945578001388925	0.0168981014315306	0.03461075	0.0020709241320415	0.929275562376385	0.00804980093749821	0.000498925947510309	0.00837993658019179	0.946204225841585	0.0331533361343096	0.00197292217493672	0.00798337440171007	0.929245829163633	0.00772247910297883	0.000475315367793821	0.945426998036116	0.0161811688724827
0.1	100	31	0.3	neg	0.937255704021146	0.00732481495195402	0.03457329	0.0029614441996555	0.929274798141753	0.00804140104585592	0.000713469571603998	-0.00142645420510685	0.936603214554106	0.0331533361343096	0.00282100890306304	-0.0013588100065793	0.929245829163633	0.00772247910297883	0.00067963597416206	0.936289134234195	0.00704330507056159
0.1	100	31	0.3	pos	0.953161272266822	0.0207545826545875	0.03457329	0.0029614441996555	0.929274798141753	0.00804140104585592	0.000713469571603998	0.0119834011275081	0.950013069886721	0.0331533361343096	0.00282100890306304	0.0114151336275756	0.929245829163633	0.00772247910297883	0.00067963597416206	0.94906307786835	0.0198172487047164
0.1	100	31	0.6	neg	0.932185758697065	0.00682340435532506	0.03459958	0.005201186345892	0.929275334493287	0.00804725963551815	0.00125306706588218	-0.00250528243466651	0.936070378760021	0.0331533361343096	0.00494391520331396	-0.00238136130752666	0.929245829163633	0.00772247910297883	0.00119108543816738	0.935778032397253	0.00653220323361955
0.1	100	31	0.6	pos	0.962086771576469	0.0303528802029121	0.03459958	0.005201186345892	0.929275334493287	0.00804725963551815	0.00125306706588218	0.0210464550805964	0.959622116275284	0.0331533361343096	0.00494391520331396	0.0200054145975767	0.929245829163633	0.00772247910297883	0.00119108543816738	0.958164808302356	0.0289189791387229
0.1	100	31	0.9	neg	0.936562642145653	0.00401015164641607	0.034411285	0.0167113193350602	0.929271493020781	0.00800483611774275	0.00402608222309575	-0.00804942795854571	0.933252983403074	0.0331533361343096	0.0160818692156104	-0.00774623745105658	0.929245829163633	0.00772247910297883	0.00387443543295119	0.933096506248506	0.00385067708487344
0.1	100	31	0.9	pos	1.00419696827253	0.0795549219608014	0.034411285	0.0167113193350602	0.929271493020781	0.00800483611774275	0.00402608222309575	0.0676218863030427	1.00892429766466	0.0331533361343096	0.0160818692156104	0.0650748339993039	0.929245829163633	0.00772247910297883	0.00387443543295119	1.00591757769887	0.076671748535234
0.1	100	32	0	neg	0.935569973187652	0.00776349860747367	0.035682675	0.00206491300196775	0.929297431095236	0.00828989536042365	0.000497477749229527	-0.000994617367829973	0.937090186837059	0.0341714743129765	0.00196876919036238	-0.000948307278862085	0.92926660055863	0.00795125435851447	0.000474314832944817	0.936743862471227	0.00747726191259721
