t	P	cov	vgamma_GRMstd_mean	vgamma_GRMstd_CIl	vgamma_GRMstd_CIr	vgamma_GRMstd_ganc_mean	vgamma_GRMstd_ganc_CIl	vgamma_GRMstd_ganc_CIr	vgamma_GRMvarX_mean	vgamma_GRMvarX_CIl	vgamma_GRMvarX_CIr	vgamma_GRMvarX_ganc_mean	vgamma_GRMvarX_ganc_CIl	vgamma_GRMvarX_ganc_CIr	vgamma_GRMld_mean	vgamma_GRMld_CIl	vgamma_GRMld_CIr	vgamma_GRMld_ganc_mean	vgamma_GRMld_ganc_CIl	vgamma_GRMld_ganc_CIr	vgamma_gcta	vgamma_GCTA_wganc	vgamma_GRMvarX	vgamma_GRMvarX_ganc	var.prs.lanc	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3
15	0.9	neg	0.05898332	0.0446235825	0.06935133	0.062662858	0.0496392825	0.0740863775	0.096744188	0.07056512	0.1194213375	0.103240505	0.0768398975	0.1256103325	NA	NA	NA	NA	NA	NA	0.0573572	0.0619645	0.0965266	0.1042914	0.0185771259799654	0.425650822501482	0.164780008617249	-0.0793704423797549	0.937253308398754	0.0588981131856073	0.0396987125979707
15	0.9	pos	0.077742257	0.0712284175	0.084250375	0.05579681	0.0460731925	0.0647194525	0.129236976	0.11803764	0.1403295375	0.093402731	0.0777556175	0.1108586225	0.773259116	0.762411685	0.7836255025	NA	NA	NA	0.0769855	0.0560156	0.129282	0.0940677	0.773272839664129	0.425650822501482	0.164780008617249	0.666777696261992	0.937253308398754	0.0588981131856073	0.0396987125979707
16	0	neg	0.058140466	0.0561737125	0.059840705	0.058652476	0.05665658	0.06042856	0.063462685	0.0611557675	0.06539616	0.064040961	0.0618369425	0.0660699375	0.05293607	0.0511068975	0.0541578425	0.05294133	0.05120528	0.054334915	0.0580469	0.0586662	0.0633408	0.0640169	0.0537127074995194	0.445215263966077	0.0225013156398579	-0.0108383255435458	0.937652449448611	0.0595067800629492	0.0054210050731205
16	0	pos	0.06091322	0.05762953125	0.06578775	0.06212823	0.052206	0.069593	0.067311808	0.0634674	0.073687025	0.0605257855555556	0.0568154111111111	0.0646869916666667	0.149274092	0.144347475	0.1542093225	0.063444	0.063444	0.063444	0.0611965	0.0618213333333333	0.067154	0.0604384444444445	0.154960296935779	0.445215263966077	0.0225013156398579	0.0910509444143692	0.937652449448611	0.0595067800629492	0.0054210050731205
16	0.9	neg	0.051238787	0.043857305	0.0590544325	0.054874293	0.0492183275	0.0617226075	0.08470578	0.0732774425	0.0974377775	0.090610308	0.080725115	0.1044630825	NA	NA	NA	NA	NA	NA	0.0513007	0.0545759	0.0853798	0.0908376	0.0200603245411025	0.445215263966077	0.162062700267339	-0.0780615823570836	0.937652449448611	0.0595067800629492	0.0390440601062738
16	0.9	pos	0.075999306	0.069491255	0.0850171325	0.056133961	0.046874945	0.068166175	0.125219226	0.1165958725	0.137367615	0.09291502	0.0802816925	0.10967194	0.755867447	0.745517795	0.770222115	NA	NA	NA	0.0758162	0.0557193	0.1261231	0.0926953	0.763052752246412	0.445215263966077	0.162062700267339	0.655782184022428	0.937652449448611	0.0595067800629492	0.0390440601062738
17	0	neg	0.055151886	0.05197779	0.05803324	0.055784176	0.05315753	0.0587826075	0.059841306	0.0561555325	0.063548865	0.060474516	0.05753609	0.0640815175	0.0531103971428571	0.0497561928571429	0.0556461107142857	0.0532043971428571	0.0502217892857143	0.0563010214285714	0.0550386	0.0556735	0.0597106	0.0603992	0.0547376616124252	0.464113268731853	0.0209946091139933	-0.0101125823875777	0.938037994289031	0.059919597943566	0.00505801013312919
17	0	pos	0.06434732	0.061474	0.06726052	0.0608258166666667	0.0575006666666667	0.0647841666666667	0.0684147166666667	0.0648477611111111	0.0719204583333333	0.062781429	0.059348285	0.06662664	0.146283493	0.1417424775	0.150548125	0.06040336	0.058852	0.062084	0.0642372	0.0606736666666667	0.0683932222222222	0.0627981	0.149747236228865	0.464113268731853	0.0209946091139933	0.0849540985973958	0.938037994289031	0.059919597943566	0.00505801013312919
17	0.9	neg	0.062869988	0.0539556525	0.0717214825	0.065490648	0.0577212075	0.073148	0.104929238	0.09070856	0.119955445	0.10584862	0.0918512833333333	0.118194247222222	NA	NA	NA	NA	NA	NA	0.0624346	0.0650039	0.1028425	0.105563111111111	0.0213686920281839	0.464113268731853	0.158842327265708	-0.0765104085714277	0.938037994289031	0.059919597943566	0.0382682095445291
17	0.9	pos	0.078073755	0.071915895	0.083826255	0.059985367	0.05163523	0.0685717525	0.128723875	0.1176771775	0.1363306	0.099484078	0.0843450925	0.1128966275	0.745295302	0.73826939	0.7527800375	NA	NA	NA	0.0782955	0.0602822	0.1289139	0.0992615	0.750316273347919	0.464113268731853	0.158842327265708	0.642751034739512	0.938037994289031	0.059919597943566	0.0382682095445291
18	0	neg	0.061048408	0.0580053625	0.06334962	0.061514584	0.058613235	0.064444535	0.065727063	0.0627809575	0.0692366525	0.066500854	0.0635025	0.069924345	0.056625159	0.0531927825	0.05973586	0.056637811	0.053221375	0.059527345	0.0610203	0.06162	0.0658222	0.0664688	0.0550635966080507	0.482367538079311	0.0195887302102794	-0.00943540539592371	0.938410406056824	0.0601549651290152	0.00471930653058401
18	0	pos	0.068291226	0.066434	0.06984913	0.064004988	0.061388835	0.066439845	0.0709221588888889	0.0680017722222222	0.0735464472222222	0.065237135	0.0608960575	0.068548965	0.144646646	0.1413250775	0.147579145	0.0614774966666667	0.060292	0.063603	0.0682778	0.0641336	0.0710141111111111	0.0652531	0.144065296176915	0.482367538079311	0.0195887302102794	0.0792652489334835	0.938410406056824	0.0601549651290152	0.00471930653058401
18	0.9	neg	0.06264082	0.05253655	0.072640085	0.065699182	0.05669211	0.0759433	0.104867796	0.0907404075	0.121539705	0.10540448	0.0886113675	0.120656735	NA	NA	NA	NA	NA	NA	0.0628528	0.0653613	0.102423	0.1065098	0.022567303636246	0.482367538079311	0.155208998135959	-0.0747603240632439	0.938410406056824	0.0601549651290152	0.0373928698106249
18	0.9	pos	0.075996824	0.06853919	0.08507829	0.057467658	0.04673605	0.070215175	0.123342321	0.1090104825	0.1389839025	0.092918472	0.074656685	0.1132348125	0.733021858	0.7229805725	0.7418159075	NA	NA	NA	0.075761	0.0575387	0.1234474	0.0937423	0.734034322662399	0.482367538079311	0.155208998135959	0.628048870033823	0.938410406056824	0.0601549651290152	0.0373928698106249
19	0	neg	0.061459501	0.0580120225	0.0657863925	0.061746844	0.057555105	0.0661007175	0.065786722	0.0608296775	0.070290295	0.066758911	0.0625375575	0.072114515	0.057521273	0.0537375425	0.061349345	0.057320378	0.053029985	0.06160742	0.061402	0.062002	0.0659061	0.0665498	0.0562656546891731	0.5	0.0182769640341526	-0.0088035601704521	0.938770132112653	0.0602298678873466	0.00440327651663518
19	0	pos	0.068566656	0.064049745	0.0746928	0.0642892666666667	0.06005415	0.0690434333333333	0.07029952125	0.065908353125	0.075497425	0.0644236322222222	0.0597075138888889	0.0697795222222222	0.132348352	0.12582566	0.13795872	0.0632503833333333	0.060216475	0.069115	0.0685486	0.0640526666666667	0.070384375	0.0646371111111111	0.138365162100768	0.5	0.0182769640341526	0.0739572237895848	0.938770132112653	0.0602298678873466	0.00440327651663518
19	0.9	neg	0.05530858	0.0445633875	0.06719238	0.060383807	0.045318915	0.0715057725	0.092558743	0.07130919	0.1136397325	0.096666325	0.078555255	0.11274535	NA	NA	NA	NA	NA	NA	0.0567574	0.0595781	0.0914858	0.0960244	0.0234380429775152	0.5	0.151242140342118	-0.0728495870715616	0.938770132112653	0.0602298678873466	0.0364371765272212
19	0.9	pos	0.0797597444444444	0.0698051305555556	0.0872040055555555	0.0632723966666667	0.0521972611111111	0.0742495027777778	0.124055229	0.112544135	0.136520665	0.095930673	0.078090645	0.11376041	0.718622484	0.71077558	0.7275554025	NA	NA	NA	0.0786267777777778	0.0629316666666667	0.1236881	0.0969711	0.716067497116595	0.5	0.151242140342118	0.611997090917098	0.938770132112653	0.0602298678873466	0.0364371765272212
20	0	neg	0.059205958	0.056600155	0.0614316	0.059813464	0.057826165	0.0620024825	0.063382792	0.060918555	0.06567352	0.063890144	0.06117283	0.066660405	0.055992841	0.053570465	0.0584396075	0.056184473	0.0539774725	0.0583426575	0.0593026	0.0598956	0.0633275	0.0639603	0.0562477270605988	0.517031835537577	0.0170530261185299	-0.00821401963927047	0.939117604578442	0.0601599811426662	0.00410840604079412
20	0	pos	0.0703262233333333	0.065817375	0.0750084	0.0668534414285714	0.0626957571428571	0.0701653928571429	0.07396523375	0.070447734375	0.07870253125	0.0684894666666667	0.0640863611111111	0.0733752444444444	0.134609597	0.1295577825	0.14127236	0.063543725	0.0601635041666667	0.0666396666666667	0.070917	0.0668627142857143	0.074056375	0.0682902222222222	0.132457502902771	0.517031835537577	0.0170530261185299	0.0690045932454135	0.939117604578442	0.0601599811426662	0.00410840604079412
20	0.9	neg	0.043940956	0.035456465	0.05189268	0.047125882	0.0394537425	0.05475593	0.071386244	0.05380595	0.084446445	0.07758637	0.0659463825	0.08814844	NA	NA	NA	NA	NA	NA	0.0444485	0.0473224	0.0711037	0.0756804	0.0243941246004002	0.517031835537577	0.147011598276771	-0.070811839907628	0.939117604578442	0.0601599811426662	0.0354179565684705
20	0.9	pos	0.0777642933333333	0.0694489166666667	0.0855785805555556	0.061158494	0.053226735	0.070247885	0.122011281	0.110279565	0.135521405	0.096431873	0.083024415	0.1137418125	0.697730897	0.6829904125	0.7151313075	NA	NA	NA	0.0774124444444445	0.0610558	0.1217688	0.0975011	0.697463017538433	0.517031835537577	0.147011598276771	0.594878320770511	0.939117604578442	0.0601599811426662	0.0354179565684705
