theta	gen	t	P	cov	var.prs.geno	var.prs.lanc	mean.theta	var.theta	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
0.1	20	8	0.9	pos	1.19933694777508	0.279367756242668	0.10000682	0.060229089927748	0.930609730595984	0.0216840664353828	0.0145103605172935	0.243715327890671	1.21051948543933	0.1	0.0597078388160156	0.241606099845524	0.930609591458766	0.0216827524394447	0.0143847809749104	1.20828322471864	0.277673633259879
0.1	20	9	0	neg	0.955684701752533	0.0215897897180655	0.10001832	0.000219669063145	0.930609965211528	0.0216862830210994	5.29225546086422e-05	-0.000105809138288514	0.952243361648947	0.1	0.00017578125	-8.46694674411242e-05	0.930609591458766	0.0216827524394447	4.23491258582905e-05	0.952250023556628	0.0216404320978619
0.1	20	9	0	pos	0.942623051009907	0.0224039745803108	0.10001832	0.000219669063145	0.930609965211528	0.0216862830210994	5.29225546086422e-05	0.000888884720257998	0.953238055507493	0.1	0.00017578125	0.000711293911831878	0.930609591458766	0.0216827524394447	4.23491258582905e-05	0.953045986935901	0.0224363954771349
0.1	20	9	0.3	neg	0.951866297779615	0.0210350078827033	0.100016555	0.00189671804840725	0.930609929203142	0.0216859422580367	0.000456956309900458	-0.000913602031187117	0.951839225739892	0.1	0.00186407215541016	-0.000897877314391646	0.930609591458766	0.0216827524394447	0.00044909127861134	0.95184355786243	0.0212339664036644
0.1	20	9	0.3	pos	0.95311261536939	0.0294028548637671	0.100016555	0.00189671804840725	0.930609929203142	0.0216859422580367	0.000456956309900458	0.00767501653500428	0.960427844306083	0.1	0.00186407215541016	0.00754291584203987	0.930609591458766	0.0216827524394447	0.00044909127861134	0.960284351018862	0.029674759560096
0.1	20	9	0.9	neg	0.942944035592747	0.00789274490739335	0.100008985	0.0571251205623813	0.93060977476491	0.0216844839505455	0.0137625538580839	-0.0275157534465527	0.938541059126987	0.1	0.0567224468752148	-0.0273217955207504	0.930609591458766	0.0216827524394447	0.0136655419261649	0.938636090303625	0.00802649884485925
0.1	20	9	0.9	pos	1.19548138944355	0.265853408157937	0.100008985	0.0571251205623813	0.93060977476491	0.0216844839505455	0.0137625538580839	0.23115520266629	1.19721201523983	0.1	0.0567224468752148	0.229525794853248	0.930609591458766	0.0216827524394447	0.0136655419261649	1.19548368067762	0.264874089218857
0.1	20	10	0	neg	0.953933545481641	0.0216100373935624	0.10001854	0.0001324755605545	0.930609969699825	0.0216863254861459	3.19159420419988e-05	-6.38101911387814e-05	0.952264400936874	0.1	8.7890625e-05	-4.23347337205621e-05	0.930609591458766	0.0216827524394447	2.11745629291453e-05	0.952271183727419	0.0216615922686533
0.1	20	10	0	pos	0.953739547981417	0.0219872598235378	0.10001854	0.0001324755605545	0.930609969699825	0.0216863254861459	3.19159420419988e-05	0.000536058650674809	0.952864269778688	0.1	8.7890625e-05	0.000355646955915939	0.930609591458766	0.0216827524394447	2.11745629291453e-05	0.952669165417056	0.0220595739582898
0.1	20	10	0.3	neg	0.948881343984828	0.0212520469512695	0.10000412	0.001252084391653	0.930609675512334	0.0216835460538788	0.000301651509972275	-0.000603097990443256	0.951991775085742	0.1	0.0012116469010166	-0.00058362025435457	0.930609591458766	0.0216827524394447	0.000291909331097371	0.952000632974953	0.0213910415161875
